"","V1","V2","V3","V4","V5","V6","V7"
"1",abs244.txt, the university of north carolina at chapel hill, duke university, university of virginia, the university of texas md andersoncancer center, northshore university healthsystem, the university hospital forthe albert einstein college of medicine
