"","V1","V2","V3","V4","V5","V6"
"1",abs200.txt, the university of north carolina at chapel hill, the university of north carolina at chapel hill, the university of north carolina at chapel hill, the university of north carolina at chapel hill, virginia commonwealth university at richmond
