"","V1","V2","V3","V4","V5","V6"
"1",abs215.txt, shanghai jiaotong university affiliated sixth peoplehospital south campus shanghai, university of north carolina at chapel hillchapel hill, capitalmedical university beijing, university of north carolina at chapelhill chapel hill, capital medical university beijing
